,up_x_R,up_y_R,bottom_x_R,bottom_y_R,left_x_R,left_y_R,right_x_R,right_y_R,med_x_R,med_y_R,up_x_L,up_y_L,bottom_x_L,bottom_y_L,left_x_L,left_y_L,right_x_L,right_y_L,med_x_L,med_y_L,sum_left,sum_right,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y
1541,3.0,0.0,17.0,26.0,0.0,3.0,26.0,23.0,17.0,16.0,10.0,14.0,10.0,25.0,3.0,19.0,28.0,25.0,13.0,19.0,931.4862060546875,926.9725341796875,65.7142857141,37.8964803311,35.1602484473,35.075776397199995
1542,0.0,10.0,1.0,25.0,0.0,19.0,16.0,23.0,7.0,20.0,27.0,8.0,28.0,24.0,12.0,12.0,32.0,20.0,23.0,17.5,916.62353515625,967.9019775390625,67.5935961901,37.2134315707,24.8854785658,39.5285649085
1543,14.0,20.0,14.0,20.0,18.0,19.0,18.0,19.0,18.0,20.0,27.0,4.0,30.0,28.0,13.0,24.0,31.0,24.0,27.0,23.0,1032.2313232421875,1082.2314453125,68.36723196300001,38.9224489794,32.8296636967,36.1004886463
1544,0.0,17.0,15.0,20.0,0.0,17.0,6.0,22.0,0.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,1088.0,1078.0,64.1402470945,34.9553509655,29.0042470945,38.226071931999996
1545,2.0,1.0,0.0,31.0,1.0,4.0,22.0,21.0,11.0,10.0,20.0,10.0,23.0,26.0,7.0,21.0,26.0,22.0,18.0,23.0,1043.956787109375,987.2117919921875,64.8006199947,38.189615086799996,30.987341772199997,37.0963575305
1546,0.0,22.0,0.0,29.0,0.0,25.0,8.0,22.0,0.0,24.0,22.0,13.0,32.0,14.0,25.0,13.0,32.0,14.0,32.0,13.0,1078.01171875,1071.5411376953125,68.7629198713,31.2830350161,30.4229740062,38.2253370568
1547,11.0,14.0,7.0,31.0,2.0,18.0,16.0,23.0,9.0,25.0,31.0,1.0,13.0,19.0,13.0,19.0,32.0,5.0,22.0,16.0,1042.4549560546875,1004.5059204101562,64.5992037095,34.2164350311,28.9249651609,41.808431403
1548,3.0,14.0,0.0,26.0,0.0,26.0,26.0,21.0,6.0,22.5,4.0,26.0,4.0,28.0,4.0,26.0,4.0,28.0,4.0,27.0,1081.6627197265625,1074.556884765625,67.394548288,34.4936616646,28.8080129837,31.7980951619
1549,6.0,0.0,15.0,22.0,0.0,7.0,24.0,17.0,8.0,15.0,21.0,12.0,8.0,24.0,9.0,22.0,32.0,16.0,17.0,18.0,978.0509643554688,966.1647338867188,65.3387755101,36.8913565426,29.9935174073,36.843817526799995
1550,7.0,6.0,17.0,22.0,2.0,8.0,18.0,21.0,12.0,18.0,18.0,17.0,20.0,22.0,15.0,17.0,27.0,19.0,19.0,19.0,1041.2117919921875,1012.9176025390625,66.3851792536,35.5633266607,30.765423111700002,35.735759781700004
1551,4.0,9.0,13.0,21.0,1.0,10.0,20.0,21.0,11.0,17.0,18.0,16.0,25.0,27.0,12.0,21.0,30.0,18.0,20.0,22.0,1000.5372924804688,988.12548828125,66.0926355871,39.474477596,28.1405208319,34.6501244632
1552,32.0,15.0,20.0,26.0,12.0,19.0,31.0,14.0,19.0,23.0,4.0,12.0,14.0,21.0,1.0,12.0,16.0,19.0,7.0,18.0,1029.4156494140625,1022.2862548828125,60.7382014484,35.9819444096,35.027523499299996,40.8942510293
1553,0.0,1.0,16.0,17.0,1.0,0.0,18.0,17.0,11.0,16.0,17.0,23.0,30.0,29.0,14.0,23.0,30.0,29.0,23.0,25.0,1032.9530029296875,1042.015625,69.1219080747,42.410352439899995,30.425906655,34.3853543921
1554,1.0,1.0,9.0,24.0,1.0,3.0,25.0,21.0,11.0,18.0,13.0,14.0,30.0,24.0,3.0,24.0,32.0,18.0,19.0,18.5,907.9647216796875,942.5960693359375,65.6131952435,36.305458322,32.7122802618,36.5233517355
1555,3.0,0.0,9.0,13.0,1.0,0.0,17.0,1.0,8.0,3.0,13.0,5.0,16.0,15.0,10.0,5.0,19.0,15.0,14.0,11.0,1032.188232421875,971.1098022460938,67.516930612,29.7273469388,27.420244897600003,27.5729959184
1556,26.0,12.0,21.0,22.0,18.0,19.0,23.0,23.0,21.0,20.0,23.0,1.0,29.0,32.0,13.0,22.0,32.0,29.0,23.0,21.0,935.0940551757812,1066.38818359375,63.6827586207,39.0295566502,33.9881773399,36.797044335
1557,3.0,0.0,0.0,26.0,0.0,3.0,16.0,22.0,3.0,19.0,22.0,17.0,19.0,22.0,13.0,20.0,28.0,20.0,20.0,20.0,1038.203857421875,987.439208984375,66.84651520979999,36.5731998462,29.5436118598,36.9794070082
1558,11.0,14.0,2.0,17.0,4.0,16.0,15.0,14.0,9.5,15.0,26.0,10.0,24.0,12.0,25.0,10.0,26.0,13.0,26.0,10.5,1081.11767578125,1077.062744140625,73.56791834149999,27.294853306599997,29.947800503699998,31.135618399299997
1559,2.0,1.0,18.0,17.0,0.0,5.0,16.0,16.0,7.0,15.0,21.0,24.0,30.0,27.0,20.0,25.0,29.0,28.0,24.0,25.0,1068.7254638671875,1048.015625,69.27800960399999,40.5506506602,28.7022785114,32.585675870500005
1560,14.0,19.0,4.0,20.0,6.0,19.0,9.0,19.0,7.0,20.0,23.0,22.0,27.0,22.0,23.0,22.0,27.0,22.0,25.5,22.0,1080.2235107421875,1081.01953125,68.5543001807,37.4662051151,27.375731335700003,35.5972926894
1561,4.0,17.0,25.0,31.0,0.0,20.0,26.0,27.0,12.0,23.0,16.0,16.0,15.0,20.0,11.0,16.0,19.0,16.0,16.0,18.0,1061.290283203125,945.1490478515625,64.23847019109999,33.5514060741,27.118704162100002,39.8689943758
1562,20.0,19.0,18.0,20.0,18.0,21.0,19.0,21.0,19.0,19.5,22.0,1.0,19.0,24.0,19.0,24.0,25.0,6.0,23.0,6.0,1046.176513671875,1081.89013671875,61.8695133438,39.6118053378,35.0759233913,36.1565789642
1563,16.0,15.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,15.5,19.0,21.0,11.0,29.0,10.0,27.0,28.0,23.0,16.0,23.0,1020.435302734375,1087.2626953125,68.785161176,37.6200593463,31.359226133000004,31.376529766199997
1564,22.0,18.0,3.0,30.0,1.0,26.0,31.0,26.0,15.0,24.0,16.0,9.0,5.0,22.0,3.0,18.0,17.0,10.0,11.0,15.0,1011.2313232421875,917.87841796875,59.2109038466,34.9258011865,30.3993545323,42.9951180708
1565,15.0,9.0,29.0,28.0,1.0,12.0,32.0,22.0,20.0,15.0,1.0,18.0,29.0,30.0,0.0,20.0,28.0,31.0,17.0,23.0,930.1372680664062,881.62744140625,68.26733396899999,41.9636147242,29.386876215900003,31.107979400999998
1566,14.0,15.0,14.0,20.0,8.0,0.0,17.0,21.0,12.5,17.5,20.0,19.0,27.0,25.0,17.0,20.0,26.0,26.0,21.0,22.0,1050.827392578125,1053.948974609375,66.4570321942,39.515599961,30.416188195300002,35.7425110645
1567,0.0,2.0,12.0,22.0,1.0,2.0,12.0,18.0,7.0,18.0,21.0,11.0,14.0,28.0,9.0,25.0,32.0,12.0,20.0,23.0,1023.2391967773438,1059.5372314453125,70.2950819672,41.0907549907,27.6098583696,36.1160700344
1568,16.0,18.0,15.0,22.0,13.0,18.0,19.0,20.0,16.0,19.0,31.0,0.0,29.0,32.0,16.0,20.0,32.0,29.0,28.0,18.0,899.0823364257812,1060.7176513671875,66.53204439689999,35.6319369853,32.2062298605,36.433941998
1569,13.0,22.0,15.0,25.0,14.0,23.0,19.0,22.0,17.0,23.0,17.0,18.0,18.0,20.0,14.0,19.0,18.0,20.0,16.0,19.0,1075.552978515625,1071.505859375,63.8302724255,34.648664451900004,31.5961727576,38.1668837207
1570,7.0,9.0,14.0,30.0,0.0,22.0,30.0,21.0,14.0,20.0,21.0,7.0,15.0,28.0,6.0,17.0,27.0,15.0,18.0,17.0,871.564697265625,751.0039672851562,64.016262505,34.7245458184,31.1220808324,37.4677871149
1571,24.0,15.0,19.0,22.0,14.0,21.0,28.0,16.0,22.0,20.0,20.0,22.0,20.0,22.0,19.0,23.0,19.0,23.0,19.0,22.0,1083.61962890625,1064.8431396484375,69.6316734696,37.9595918367,36.0582857141,36.3715102041
1572,1.0,1.0,17.0,25.0,0.0,3.0,21.0,20.0,8.0,18.0,22.0,5.0,30.0,29.0,8.0,21.0,32.0,26.0,22.0,19.0,812.0941162109375,927.8901977539062,64.1738469935,35.9884274836,28.784051824299997,35.4220196948
1573,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,31.0,2.0,32.0,14.0,28.0,3.0,32.0,13.0,31.0,8.0,1057.458740234375,1084.450927734375,65.3680871804,37.9583086984,30.5666510801,38.677100851999995
1574,32.0,13.0,16.0,31.0,4.0,17.0,32.0,14.0,14.0,20.0,17.0,9.0,16.0,28.0,0.0,15.0,26.0,18.0,10.0,17.0,913.7019653320312,903.556884765625,64.9714633793,35.5582488346,29.1309230291,40.4006248837
1575,14.0,16.0,15.0,26.0,5.0,17.0,19.0,24.0,11.5,23.0,15.0,12.0,11.0,21.0,10.0,22.0,22.0,20.0,14.5,19.0,1063.00390625,1047.5294189453125,64.5390171408,36.0674189675,31.181264439499998,40.9616353968
1576,2.0,15.0,11.0,27.0,3.0,15.0,14.0,23.0,10.0,25.0,20.0,18.0,17.0,22.0,17.0,19.0,26.0,19.0,20.0,20.0,1065.9176025390625,1056.87060546875,67.4917912004,35.2911564627,27.5026755542,40.2897959182
1577,9.0,19.0,7.0,32.0,0.0,29.0,21.0,28.0,11.0,27.0,28.0,6.0,8.0,19.0,6.0,9.0,29.0,7.0,12.0,15.0,1044.7215576171875,1014.0902099609375,61.0985921639,32.0523845904,29.7125395613,43.5930590421
1578,5.0,9.0,19.0,28.0,0.0,16.0,20.0,27.0,8.5,14.0,25.0,10.0,17.0,31.0,11.0,14.0,29.0,16.0,19.0,15.0,981.38427734375,948.5686645507812,65.710900028,38.4802031412,29.207185178099998,37.7895231825
1579,1.0,14.0,23.0,23.0,0.0,31.0,17.0,19.0,9.0,19.0,21.0,17.0,9.0,19.0,16.0,17.0,24.0,18.0,19.0,18.0,1074.2156982421875,1054.7802734375,66.4208765477,33.9666778187,29.4771495484,38.0426898628
1580,6.0,11.0,16.0,23.0,0.0,15.0,25.0,16.0,12.0,15.0,31.0,1.0,32.0,30.0,8.0,23.0,32.0,29.0,26.0,18.0,935.447021484375,990.1568603515625,68.8768486629,37.386956522199995,29.78257899,36.7307583226
1581,14.0,11.0,19.0,18.0,4.0,16.0,23.0,17.0,14.0,16.0,20.0,16.0,29.0,24.0,5.0,22.0,28.0,23.0,17.5,20.0,1018.61572265625,1034.047119140625,67.3816376673,36.0956726671,27.5384846813,32.7878453593
1582,8.0,9.0,13.0,24.0,5.0,22.0,22.0,18.0,13.5,20.0,16.0,12.0,20.0,26.0,11.0,23.0,26.0,24.0,18.5,22.0,1020.3019409179688,1003.6353149414062,65.4672293302,38.4480395258,31.587451964699998,36.445813180900004
1583,3.0,0.0,1.0,32.0,0.0,3.0,11.0,17.0,2.0,18.0,14.0,20.0,24.0,23.0,12.0,21.0,25.0,23.0,18.5,21.5,1055.4627685546875,915.321533203125,62.585771936,38.387086359899996,30.172166493800002,34.7517122104
1584,1.0,1.0,0.0,29.0,0.0,9.0,20.0,3.0,8.5,6.5,32.0,4.0,32.0,4.0,32.0,4.0,32.0,4.0,32.0,4.0,1088.0863037109375,1022.89013671875,66.3231458435,34.1431956983,27.6680935791,34.913728301300004
1585,16.0,15.0,21.0,25.0,6.0,25.0,28.0,20.0,18.0,22.0,28.0,13.0,6.0,32.0,6.0,30.0,32.0,27.0,19.0,22.0,872.4000244140625,1001.9451293945312,69.9787868924,37.872455303,30.4428604773,37.1687496406
1586,16.0,14.0,15.0,30.0,0.0,18.0,26.0,18.0,17.0,21.0,13.0,16.0,8.0,24.0,8.0,24.0,14.0,17.0,11.0,20.5,1062.37646484375,919.9725341796875,58.5976965044,38.5758739138,18.922610628599998,33.1186098202
1587,1.0,19.0,0.0,26.0,0.0,22.0,16.0,23.0,8.0,22.0,23.0,13.0,21.0,21.0,10.0,16.0,30.0,16.0,21.0,17.0,985.4783935546875,1013.0313720703125,67.9731547739,33.3069252338,24.382923927399997,36.9707592921
1588,19.0,21.0,9.0,24.0,8.0,24.0,20.0,22.0,18.0,23.0,30.0,1.0,23.0,18.0,16.0,13.0,32.0,6.0,30.0,9.0,1050.7803955078125,1067.454833984375,66.3547521863,33.742740525,31.747731778600002,38.2298309036
1589,7.0,3.0,25.0,25.0,3.0,5.0,27.0,25.0,12.0,15.0,18.0,12.0,25.0,24.0,16.0,13.0,30.0,20.0,22.0,19.0,996.3372192382812,860.8235473632812,72.7795618494,38.5980241566,28.4328896293,34.5382057476
1590,17.0,14.0,12.0,22.0,5.0,21.0,28.0,16.0,18.5,17.0,32.0,0.0,17.0,32.0,10.0,18.0,32.0,18.0,26.0,18.0,902.63916015625,1023.1567993164062,65.71523022470001,40.976528775700004,28.6092089732,36.6544508533
1591,10.0,17.0,3.0,20.0,4.0,18.0,10.0,21.0,7.5,18.0,28.0,0.0,32.0,20.0,21.0,16.0,32.0,18.0,27.0,17.0,1039.3763427734375,1072.89013671875,71.7881963598,33.832984004400004,25.5117484832,35.5803640375
1592,6.0,1.0,9.0,24.0,1.0,31.0,27.0,20.0,8.0,15.0,27.0,15.0,27.0,25.0,8.0,20.0,32.0,17.0,18.0,19.0,1036.98828125,983.192138671875,67.54406651560001,39.1239103046,32.654085159699996,37.800594608000004
1593,13.0,18.0,3.0,24.0,2.0,24.0,32.0,18.0,16.0,19.0,31.0,11.0,24.0,20.0,12.0,18.0,31.0,11.0,21.0,18.0,1045.98828125,1024.196044921875,66.8722321703,34.743303762,34.638839313000005,35.4450894765
1594,8.0,0.0,8.0,22.0,0.0,3.0,20.0,21.0,9.0,19.0,15.0,17.0,22.0,19.0,18.0,17.0,22.0,19.0,19.0,17.0,1076.172607421875,1019.4509887695312,68.6060369887,35.4811630849,33.0194016268,37.1213292395
1595,14.0,13.0,23.0,24.0,1.0,22.0,27.0,21.0,15.0,21.0,13.0,22.0,15.0,23.0,15.0,22.0,16.0,23.0,16.0,22.0,1080.89794921875,1010.1097412109375,63.9933361097,38.485214494000004,25.7292794669,36.9733444398
1596,12.0,23.0,14.0,26.0,8.0,14.0,17.0,25.0,14.0,24.0,18.0,6.0,11.0,23.0,4.0,23.0,28.0,20.0,18.0,19.5,1013.1451416015625,1070.12939453125,66.99512536430001,35.2521516036,29.3468921285,40.066705539299996
1597,4.0,11.0,6.0,22.0,0.0,16.0,17.0,16.0,8.0,15.0,32.0,16.0,32.0,26.0,30.0,17.0,32.0,23.0,31.0,20.0,1066.2548828125,981.945068359375,67.9233908946,37.5736263735,29.048665620100003,38.4301412872
1598,0.0,2.0,8.0,25.0,0.0,3.0,20.0,22.0,6.5,19.0,18.0,19.0,23.0,26.0,10.0,25.0,31.0,21.0,20.0,22.0,992.7136840820312,961.9921875,66.0850543075,38.4984737628,28.4781211233,36.6627454987
1599,22.0,12.0,15.0,23.0,9.0,22.0,21.0,12.0,15.0,21.0,32.0,1.0,20.0,27.0,16.0,26.0,32.0,15.0,24.5,17.0,1025.1607666015625,1057.796142578125,66.5996860283,40.7472527472,31.6473855814,37.3138509841
1600,18.0,14.0,15.0,25.0,12.0,15.0,19.0,23.0,17.0,22.0,31.0,0.0,32.0,23.0,15.0,13.0,32.0,20.0,28.0,12.0,954.9097900390625,1057.560791015625,66.1694467383,37.994384805900005,31.1911213873,39.110976052699996
1601,26.0,21.0,28.0,20.0,27.0,21.0,27.0,20.0,27.0,20.5,10.0,23.0,12.0,23.0,9.0,23.0,10.0,23.0,9.0,23.0,1081.99609375,1084.2275390625,60.2353409655,38.9973120954,42.495171727,36.8816326531
1602,3.0,14.0,14.0,26.0,3.0,13.0,16.0,24.0,7.0,23.0,23.0,21.0,19.0,24.0,20.0,24.0,26.0,9.0,22.0,23.0,1072.1607666015625,1060.35693359375,68.82062588,38.0006533003,29.9994013904,40.0577961573
1603,4.0,0.0,12.0,24.0,1.0,0.0,29.0,25.0,8.0,18.0,19.0,23.0,21.0,24.0,19.0,23.0,20.0,24.0,19.0,24.0,1079.0823974609375,967.796142578125,68.6992481204,40.3109559613,35.5563909777,35.1476906552
1604,1.0,2.0,13.0,24.0,0.0,4.0,16.0,22.0,6.0,13.0,19.0,18.0,18.0,21.0,16.0,20.0,24.0,20.0,19.0,20.0,1065.36865234375,1000.2862548828125,66.3110370678,34.925447730100004,30.0994585587,37.2804664725
1605,3.0,12.0,7.0,24.0,0.0,16.0,7.0,24.0,3.0,14.5,30.0,10.0,32.0,17.0,29.0,8.0,31.0,12.0,30.0,11.5,1079.4156494140625,1069.290283203125,66.1635753037,35.6784982347,29.652217342800004,39.5006974943
1606,24.0,16.0,17.0,30.0,6.0,27.0,30.0,20.0,21.0,22.0,22.0,1.0,17.0,22.0,9.0,15.0,27.0,5.0,18.0,16.0,1005.5255126953125,988.686279296875,64.74570479329999,35.9210251542,34.1353583293,39.4445182727
1607,5.0,0.0,13.0,24.0,0.0,3.0,24.0,1.0,9.0,9.0,16.0,10.0,16.0,22.0,14.0,18.0,30.0,13.0,21.0,12.0,1022.0195922851562,895.3607788085938,66.5809246149,36.0526447313,29.056959600000003,37.6056243233
1608,3.0,0.0,1.0,32.0,0.0,4.0,15.0,18.0,2.0,18.0,15.0,21.0,27.0,24.0,12.0,22.0,25.0,24.0,17.0,23.0,1050.549072265625,980.572509765625,62.646382189300006,39.3564377783,29.5559678417,35.919950456100004
1609,19.0,24.0,19.0,25.0,17.0,24.0,21.0,24.0,18.5,24.5,22.0,20.0,21.0,21.0,18.0,21.0,21.0,20.0,19.0,21.0,1078.945068359375,1076.2861328125,67.5797180729,37.0871449613,32.8607212285,41.127991584499995
1610,20.0,20.0,8.0,24.0,9.0,24.0,20.0,22.0,18.0,22.0,32.0,0.0,31.0,28.0,18.0,18.0,32.0,21.0,29.0,16.0,991.87841796875,1068.7333984375,67.3894238358,34.2990641561,34.0948472205,38.3574247378
1611,1.0,10.0,15.0,27.0,0.0,14.0,15.0,27.0,7.0,14.0,32.0,7.0,23.0,25.0,20.0,22.0,32.0,7.0,26.0,22.0,1034.5765380859375,985.807861328125,71.82147449930001,38.2966182983,29.2214529148,40.2532735426
1612,19.0,16.0,25.0,20.0,9.0,18.0,25.0,20.0,15.0,18.0,12.0,19.0,27.0,23.0,10.0,23.0,27.0,24.0,20.0,21.0,1041.2196044921875,1048.7960205078125,67.3425636919,36.997412298200004,29.5764172336,34.4169667867
1613,5.0,1.0,8.0,32.0,0.0,17.0,27.0,4.0,10.0,17.0,26.0,13.0,21.0,18.0,12.0,17.0,26.0,18.0,21.0,16.0,1052.7451171875,716.98828125,68.7659966241,32.1798373483,33.0888445602,38.1884057082
1614,1.0,1.0,0.0,29.0,0.0,3.0,23.0,25.0,1.0,24.0,28.0,15.0,14.0,22.0,12.0,22.0,30.0,15.0,21.0,19.0,1059.2587890625,1050.2666015625,62.70818619560001,37.1278147216,30.0554918594,40.0819995414
1615,22.0,14.0,13.0,22.0,7.0,20.0,28.0,17.0,19.5,17.0,32.0,0.0,19.0,32.0,11.0,18.0,32.0,16.0,26.5,17.0,920.4783935546875,1032.690185546875,65.7273732361,40.0624800907,29.921152265,36.1589755167
1616,13.0,19.0,13.0,24.0,6.0,22.0,16.0,24.0,13.0,21.0,19.0,21.0,22.0,25.0,17.0,25.0,27.0,23.0,21.0,23.0,1054.4744873046875,1050.8941650390625,67.3859047616,38.4921904762,29.28,37.2487619046
1617,4.0,12.0,12.0,24.0,3.0,23.0,13.0,23.0,10.0,22.0,18.0,20.0,16.0,24.0,15.0,22.0,24.0,22.0,18.0,22.0,1065.5999755859375,1059.6666259765625,65.5306577474,37.6373369136,27.2684015573,38.128960717300004
1618,5.0,0.0,8.0,22.0,0.0,5.0,20.0,20.0,6.0,4.0,19.0,0.0,28.0,23.0,13.0,22.0,32.0,12.0,26.0,5.0,951.4313354492188,1033.0863037109375,65.02154029489999,38.2446000298,29.651363027,36.5013555787
1619,0.0,1.0,5.0,15.0,0.0,3.0,5.0,15.0,1.0,3.0,32.0,3.0,8.0,25.0,6.0,21.0,32.0,5.0,27.0,11.0,1050.1412353515625,1074.7294921875,64.1424161738,35.6368156367,31.1783452221,37.8968011412
1620,16.0,19.0,10.0,21.0,13.0,17.0,19.0,22.0,16.0,20.0,30.0,9.0,31.0,29.0,18.0,18.0,32.0,5.0,25.0,19.0,1065.0,1075.0,66.79762335310001,33.8864892793,32.0700594161,36.0642211315
1621,0.0,1.0,14.0,27.0,0.0,3.0,19.0,21.0,13.0,19.0,13.0,14.0,16.0,22.0,11.0,16.0,18.0,14.0,15.0,15.0,1066.686279296875,1028.074462890625,64.4499399762,36.7555822329,29.8840336136,43.2583433373
1622,3.0,6.0,14.0,32.0,0.0,9.0,26.0,32.0,12.0,17.0,10.0,10.0,18.0,30.0,5.0,14.0,32.0,18.0,18.0,17.0,888.7686157226562,794.697998046875,66.88799150439999,34.3155902563,29.793232289099997,35.010341599499995
1623,7.0,19.0,17.0,23.0,7.0,19.0,19.0,20.0,12.0,20.0,22.0,18.0,24.0,23.0,17.0,21.0,27.0,22.0,22.0,21.0,1050.803955078125,1062.38818359375,67.8582388635,36.7005409101,31.2045245778,36.8337573874
1624,14.0,13.0,15.0,23.0,6.0,16.0,30.0,20.0,18.0,18.0,30.0,2.0,25.0,30.0,7.0,25.0,30.0,4.0,19.0,22.0,933.0313720703125,951.9254760742188,65.3684324784,38.9943193772,32.0865473534,36.4170839469
1625,13.0,13.0,15.0,23.0,5.0,15.0,29.0,20.0,16.0,18.0,29.0,1.0,6.0,31.0,5.0,26.0,28.0,6.0,17.0,22.0,931.184326171875,946.054931640625,63.2555986468,38.788029905,30.598787788699997,36.525125891799995
1626,9.0,17.0,12.0,19.0,11.0,14.0,12.0,19.0,11.5,18.0,27.0,11.0,32.0,12.0,21.0,12.0,31.0,11.0,28.0,11.0,1073.2550048828125,1081.560791015625,67.4591461907,36.8588337587,29.178543197399996,36.9964816499
1627,0.0,9.0,18.0,23.0,0.0,9.0,19.0,22.0,14.0,20.0,20.0,15.0,17.0,22.0,17.0,22.0,20.0,15.0,18.5,18.5,1087.0078125,1064.13720703125,65.6313364057,36.6198156681,31.3686635946,38.6244239632
1628,14.0,23.0,12.0,24.0,12.0,24.0,13.0,23.0,12.0,24.0,15.0,9.0,24.0,24.0,16.0,10.0,32.0,7.0,24.0,21.5,1064.63134765625,1081.11767578125,71.3540730579,38.896244212,27.577842565500003,39.1604870521
1629,20.0,11.0,15.0,31.0,0.0,23.0,31.0,24.0,20.0,22.0,27.0,11.0,16.0,30.0,7.0,24.0,27.0,14.0,15.0,22.0,1027.14111328125,962.5333251953125,63.092970521800005,44.0937263795,30.6334089191,40.368858654600004
1630,15.0,14.0,15.0,27.0,4.0,20.0,28.0,20.0,17.5,20.0,30.0,0.0,27.0,30.0,12.0,22.0,32.0,29.0,24.0,21.0,913.588134765625,898.7490234375,68.9960681522,41.2062909569,31.786107470500003,37.733682830999996
1631,13.0,14.0,15.0,27.0,3.0,24.0,31.0,16.0,16.5,19.0,5.0,15.0,26.0,23.0,6.0,16.0,27.0,17.0,18.0,18.0,990.6431274414062,922.305908203125,67.8334327079,35.887939703600004,33.496276169299996,36.369526752
1632,14.0,20.0,14.0,23.0,14.0,20.0,14.0,23.0,14.0,21.5,18.0,19.0,29.0,11.0,30.0,11.0,16.0,19.0,23.5,15.0,1085.282470703125,1087.1490478515625,65.4469896208,36.470103323800004,28.606563291399997,36.7360932946
1633,16.0,15.0,13.0,23.0,11.0,21.0,18.0,21.0,15.0,21.0,31.0,19.0,14.0,23.0,12.0,21.0,20.0,23.0,15.0,21.0,1071.6470947265625,1061.560791015625,62.7445392704,37.6483858996,30.1836190476,37.8384623377
1634,14.0,21.0,4.0,26.0,7.0,22.0,14.0,24.0,11.0,24.0,32.0,10.0,0.0,28.0,0.0,26.0,32.0,12.0,10.0,19.0,990.4156494140625,1066.948974609375,65.3959528286,36.319937901100005,29.4114345424,40.7979698463
1635,9.0,16.0,12.0,25.0,2.0,21.0,15.0,25.0,10.0,19.0,29.0,5.0,4.0,21.0,3.0,23.0,32.0,2.0,21.0,14.0,959.6509399414062,1021.9176025390625,66.38207820529999,33.8178747362,28.4161387261,38.550316678499996
1636,0.0,15.0,0.0,32.0,0.0,15.0,13.0,27.0,1.0,27.0,12.0,21.0,13.0,21.0,12.0,21.0,13.0,21.0,12.5,21.0,1081.5882568359375,1035.505859375,61.624242423999995,37.2363636364,29.0666666669,43.127272727299996
1637,16.0,14.0,24.0,18.0,13.0,14.0,25.0,17.0,20.0,15.0,28.0,4.0,31.0,31.0,14.0,22.0,31.0,31.0,20.0,22.0,1028.6981201171875,1060.01171875,66.0489795917,43.298938775500005,34.4571428573,38.412734693800004
1638,13.0,20.0,1.0,30.0,0.0,25.0,21.0,23.0,10.0,24.0,17.0,7.0,6.0,17.0,6.0,16.0,25.0,8.0,14.0,12.0,998.0470581054688,989.070556640625,62.0329599512,30.4120300749,32.0824919444,40.1146539818
1639,5.0,0.0,16.0,22.0,0.0,10.0,17.0,10.0,6.0,8.0,15.0,19.0,23.0,22.0,15.0,20.0,26.0,22.0,19.0,21.0,1064.4783935546875,1003.929443359375,65.9407570496,36.1335930224,28.946329071100003,36.2136675418
1640,16.0,19.0,15.0,20.0,15.0,20.0,16.0,22.0,16.0,19.0,17.0,22.0,15.0,19.0,17.0,22.0,14.0,21.0,15.0,20.5,1085.0078125,1080.054931640625,64.78980712100001,36.317367275100004,31.209964786799997,36.108364107199996
1641,9.0,14.0,24.0,17.0,4.0,16.0,20.0,15.0,10.0,15.0,31.0,0.0,29.0,32.0,17.0,13.0,32.0,29.0,29.0,13.0,945.2588500976562,1064.7451171875,66.2078492935,35.947671376399995,31.2439560439,38.3271585559
1642,18.0,15.0,11.0,31.0,5.0,27.0,26.0,23.0,20.0,23.0,11.0,13.0,7.0,24.0,6.0,18.0,25.0,21.0,13.0,19.0,973.4078369140625,982.933349609375,66.2331301353,35.7032600054,31.9607739198,39.2043466735
1643,12.0,12.0,15.0,22.0,4.0,14.0,30.0,18.0,16.0,17.0,30.0,3.0,7.0,31.0,6.0,25.0,30.0,4.0,19.0,21.0,910.1254272460938,932.8274536132812,65.6109724862,38.0654713706,30.0475584567,35.8470461869
1644,5.0,0.0,7.0,32.0,3.0,1.0,28.0,30.0,10.0,17.0,23.0,15.0,17.0,22.0,6.0,20.0,25.0,16.0,17.0,18.0,1032.427490234375,814.317626953125,63.60509527,37.1373853448,32.4934577744,38.6539374033
1645,0.0,3.0,21.0,22.0,0.0,3.0,23.0,21.0,15.0,18.0,16.0,10.0,26.0,25.0,10.0,23.0,28.0,25.0,19.0,20.0,965.3372802734375,986.8941650390625,67.6908624837,37.9974094986,30.1437604431,35.5902258248
1646,18.0,20.0,15.0,22.0,16.0,20.0,17.0,20.0,16.0,20.5,15.0,22.0,15.0,24.0,14.0,22.0,17.0,24.0,15.5,22.5,1076.90576171875,1080.325439453125,64.2731889703,38.376818819099995,32.6772394457,36.772082879
1647,8.0,12.0,28.0,31.0,0.0,17.0,29.0,29.0,13.0,18.0,16.0,13.0,19.0,23.0,12.0,14.0,22.0,15.0,16.0,16.0,1029.12158203125,925.058837890625,62.7714689838,37.632922476,30.4805011114,40.3356907121
1648,16.0,19.0,17.0,21.0,15.0,19.0,17.0,19.0,16.0,20.0,32.0,4.0,15.0,17.0,16.0,14.0,32.0,9.0,22.0,8.0,1036.925537109375,1078.35302734375,63.9473533305,31.0214835473,30.020253584699997,36.240949501799996
